getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "App" OR process == "WebContent" OR subsystem CONTAINS "ai.elizaos" OR composedMessage CONTAINS "mixed" OR composedMessage CONTAINS "WebSocket""
Timestamp                       (process)[PID]    
2026-07-04 17:14:41.178567-0400  localhost App[46840]: (LocationSupport) Created Activity ID: 0x7d5b60b, Description: CL: CLConnection::sendMessage
2026-07-04 17:14:41.178575-0400  localhost App[46840]: (CoreLocation) Created Activity ID: 0x7d5b60c, Description: CL: CLLocationManager
2026-07-04 17:14:41.178698-0400  localhost App[46840]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLLocationManager", "event":activity, "_cmd":setDelegate:, "self":"0x6000000088e0", "delegate":"0x6000033003c0"}
2026-07-04 17:14:41.179188-0400  localhost App[46840]: (ReplayKit)  [INFO] -[RPScreenRecorder init]:135
2026-07-04 17:14:41.179220-0400  localhost App[46840]: (ReplayKit)  [INFO] -[RPScreenRecorder updateStateWithActive:error:]:1328 update state with isActive 0 error 0
2026-07-04 17:14:41.179251-0400  localhost App[46840]: (ReplayKit)  [INFO] -[RPScreenRecorder setCameraPosition:]:1226 camera position 1
2026-07-04 17:14:41.179273-0400  localhost App[46840]: (ReplayKit)  [INFO] -[RPScreenRecorder isScreenRecordingAvailable]_block_invoke:1301 recording available 1 with display available 1, allowed 1, and supported on device 1
2026-07-04 17:14:41.196804-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:connection] [0x106f0f0f0] activating connection: mach=true listener=false peer=false name=com.apple.remindd
2026-07-04 17:14:41.197024-0400  localhost App[46840]: (ReminderKit) [com.apple.reminderkit:xpc] Created new REMXPCDaemonController {self: <REMXPCDaemonController: 0x600001728a40 serviceName:com.apple.remindd>}
2026-07-04 17:14:41.197790-0400  localhost App[46840]: (App.debug.dylib) KeyboardPlugin: resize mode - body
2026-07-04 17:14:41.201252-0400  localhost App[46840]: (Network) [com.apple.network:path] nw_path_evaluator_start [34CC2391-CDC5-4FDE-8E45-1966FB58E22E <NULL> generic, attribution: developer]
	path: satisfied (Path is satisfied), interface: en0[802.11], uses wifi
2026-07-04 17:14:41.206665-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:connection] [0x104008a30] activating connection: mach=true listener=false peer=false name=com.apple.healthd.server
2026-07-04 17:14:41.210834-0400  localhost App[46840]: (Foundation) [MobileSignalsPlugin] HealthKit background delivery skipped: binary lacks the com.apple.developer.healthkit entitlement (expected for simulator and non-store dev builds); foreground health monitoring is unaffected
2026-07-04 17:14:41.213730-0400  localhost App[46840]: (Foundation) [com.apple.Foundation:general] NSBundle file:///Library/Developer/CoreSimulator/Volumes/iOS_22B81/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS%2018.1.simruntime/Contents/Resources/RuntimeRoot/System/Library/PrivateFrameworks/TextToSpeech.framework/ principal class is nil because all fallbacks have failed
2026-07-04 17:14:41.213802-0400  localhost App[46840]: (Foundation) [com.apple.Foundation:general] NSBundle file:///Library/Developer/CoreSimulator/Volumes/iOS_22B81/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS%2018.1.simruntime/Contents/Resources/RuntimeRoot/System/Library/PrivateFrameworks/TextToSpeech.framework/ principal class is nil because all fallbacks have failed
2026-07-04 17:14:41.216112-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d00000] activating connection: mach=true listener=false peer=false name=com.apple.SystemConfiguration.NetworkInformation_sim
2026-07-04 17:14:41.216190-0400  localhost App[46840]: (CallKit) [com.apple.calls.callkit:Default] Call host has no calls
2026-07-04 17:14:41.217065-0400  localhost App[46840]: (Foundation) [ElizaStartupTrace] iOS startupTraceId=ios-1783199681094-89db126a-22c2-4971-b559-434fbdb2235c
2026-07-04 17:14:41.219931-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:Loading] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::loadRequest:
2026-07-04 17:14:41.220457-0400  localhost App[46840]: (RunningBoardServices) [com.apple.runningboard:connection] Creating side-channel connection to com.apple.runningboard
2026-07-04 17:14:41.220493-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d005a0] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2026-07-04 17:14:41.221301-0400  localhost App[46840]: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle b5e8cb80000b6f8 that resolved to: [app<ai.elizaos.app((null))>:46840]
2026-07-04 17:14:41.221400-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:Process] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::WebPageProxy::shouldForceForegroundPriorityForClientNavigation() returns 1 based on PageClient::canTakeForegroundAssertions()
2026-07-04 17:14:41.221425-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b01dcb0 - [PID=0, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Client navigation'
2026-07-04 17:14:41.221456-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:Loading] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::loadRequestWithNavigationShared:
2026-07-04 17:14:41.223951-0400  localhost App[46840]: (CoreFoundation) Created Activity ID: 0x7d5b60d, Description: Updating Key-Value Observers Of Preferences
2026-07-04 17:14:41.225184-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b00ae20 - NavigationState is taking a process network assertion because a page load started
2026-07-04 17:14:41.225213-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b01dce0 - [PID=0, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting background activity / 'Page Load'
2026-07-04 17:14:41.225964-0400  localhost App[46840]: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UIApplicationSceneDisplaySettings> on FBSSceneSettings
2026-07-04 17:14:41.225865-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXSpeechSynthesis] Reverting back to shared audio session
2026-07-04 17:14:41.227598-0400  localhost App[46840]: (AudioSession) [com.apple.coreaudio:as_client]     AVAudioSession_iOS.mm:310   Registering to CFNotificationCenter to notify of Observers of MicrophoneInjectionCapabilityChangeNotification
2026-07-04 17:14:41.229908-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x12b021180 - ApplicationStateTracker::ApplicationStateTracker(): m_isInBackground=1
2026-07-04 17:14:41.229977-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0cce00 - ProcessStateMonitor::ProcessStateMonitor
2026-07-04 17:14:41.230078-0400  localhost App[46840]: (RunningBoardServices) [com.apple.runningboard:monitor] Updating configuration of monitor M46840-1
2026-07-04 17:14:41.230542-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x106022200 - WKApplicationStateTrackingView: View with page [0x106009218, pageProxyID=12] was added to a window, _lastObservedStateWasBackground=0, isNowBackground=1
2026-07-04 17:14:41.230542-0400  localhost App[46840]: (RunningBoardServices) Created Activity ID: 0x7d5b60e, Description: observedProcessStatesDidChange
2026-07-04 17:14:41.230617-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::applicationDidEnterBackground: isSuspendedUnderLock? 0
2026-07-04 17:14:41.230732-0400  localhost App[46840]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 46840 (app<ai.elizaos.app((null))>, unknown-NotVisible
2026-07-04 17:14:41.236540-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:connection] [0x10eb043a0] activating connection: mach=true listener=false peer=false name=com.apple.fontservicesd
2026-07-04 17:14:41.240815-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::viewIsBecomingInvisible:
2026-07-04 17:14:41.240914-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x108011000 (pageProxyID=12) -[WKWebView _endLiveResize]
2026-07-04 17:14:41.241576-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:Orientation] <UIWindowScene: 0x102e07ee0> (6B11167E-B1D2-4EFB-9472-28332297DFCD) Scene updated orientation preferences: none -> ( Pu Ll Lr )
2026-07-04 17:14:41.241629-0400  localhost App[46840]: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [(FBSceneManager):sceneID:ai.elizaos.app-default] Client settings update contains non-nil but zero-duration animation settings (rdar://125278944)
2026-07-04 17:14:41.242175-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window API is scene-level: YES
2026-07-04 17:14:41.242224-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:KeyWindow] UIWindowScene: 0x102e07ee0: Window became key in scene: UIWindow: 0x106f0eb00; contextId: 0xCEA139A4: reason: UIWindowScene: 0x102e07ee0: Window requested to become key in scene: 0x106f0eb00
2026-07-04 17:14:41.242262-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window needs update: 1; currentKeyWindowScene: 0x0; evaluatedKeyWindowScene: 0x102e07ee0; currentApplicationKeyWindow: 0x0; evaluatedApplicationKeyWindow: 0x106f0eb00; reason: UIWindowScene: 0x102e07ee0: Window requested to become key in scene: 0x106f0eb00
2026-07-04 17:14:41.242321-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:KeyWindow] Window did become application key: UIWindow: 0x106f0eb00; contextId: 0xCEA139A4; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Aai.elizaos.app-default
2026-07-04 17:14:41.242390-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x6000029035d0] Begin local event deferring requested for token: 0x600002630420; environments: 1; reason: UIWindowScene: 0x102e07ee0: Begin event deferring in keyboardFocus for window: 0x106f0eb00
2026-07-04 17:14:41.243056-0400  localhost App[46840]: (BackBoardServices) [com.apple.BackBoard:EventDelivery] flushing changes: <contentsMask: 0x2; discreteDispatchingRules: <nil>; deferringRules: [[46840-1]; <keyboardFocus; builtin; com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Aai.elizaos.app-default> -> <token: 0xCEA139A4; pid: 46840>; reason: UIWindowScene: 0x102e07ee0: Begin event deferring in keyboardFocus for window: 0x106f0eb00]; keyCommandDispatchingRules: <nil>; keyCommandsRegistrations: <nil>; bufferingPredicates: <nil>; activeUIResponders: <nil>>
2026-07-04 17:14:41.243119-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Requesting resources. waitForInstalledAssets=0. Found resources in cache: Gryphon=138 Custom=28 Maui=349 MacinTalk=24 SynthesizerExtension=0
2026-07-04 17:14:41.243356-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will find resources for synthesis providers
2026-07-04 17:14:41.244737-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x102e07ee0> (6B11167E-B1D2-4EFB-9472-28332297DFCD)
2026-07-04 17:14:41.244854-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x12b021180 - ApplicationStateTracker: UISceneWillEnterForeground
2026-07-04 17:14:41.244879-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0cce00 - ProcessStateMonitor::~ProcessStateMonitor
2026-07-04 17:14:41.244929-0400  localhost App[46840]: (RunningBoardServices) [com.apple.runningboard:monitor] unsubscribing configuration of monitor M46840-1
2026-07-04 17:14:41.245008-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::applicationWillEnterForeground: isSuspendedUnderLock? 0
2026-07-04 17:14:41.245230-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::updateActivityState: view visibility state changed 0 -> 1
2026-07-04 17:14:41.245405-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ViewState] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::viewIsBecomingVisible:
2026-07-04 17:14:41.245509-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x106009218 - [pageProxyID=12, webPageID=13, PID=0] WebPageProxy::updateThrottleState: UIProcess is taking a foreground assertion because the view is visible
2026-07-04 17:14:41.245660-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b01dda0 - [PID=0, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'View is visible'
2026-07-04 17:14:41.245417-0400  localhost App[46840]: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x600002101130; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Aai.elizaos.app-default; status: ancestor> was:target
2026-07-04 17:14:41.245806-0400  localhost App[46840]: (BackBoardServices) [com.apple.BackBoard:EventDelivery] observerPolicyDidChange: 0x600002101130 -> <_UIKeyWindowSceneObserver: 0x600000c277b0>
2026-07-04 17:14:41.245903-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:ai.elizaos.app-default  persistentID: 6B11167E-B1D2-4EFB-9472-28332297DFCD
2026-07-04 17:14:41.246240-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:Application] Ignoring already applied deactivation reason: 5; deactivation reasons: 2080
2026-07-04 17:14:41.246314-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 12; deactivation reasons: 2080 -> 6176; animating application lifecycle event: 1
2026-07-04 17:14:41.246433-0400  localhost App[46840]: (CoreLocation) Created Activity ID: 0x7d5b60f, Description: CL: CLLocationManager
2026-07-04 17:14:41.246466-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Did find 0 resources for synthesis providers
2026-07-04 17:14:41.246483-0400  localhost App[46840]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLLocationManager", "event":activity, "_cmd":onWillEnterForeground:, "self":"0x6000000088e0", "notification":NSConcreteNotification 0x6000002743a0 {name = UIApplicationWillEnterForegroundNotification; object = <UIApplication: 0x106a05200>}}
2026-07-04 17:14:41.246879-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 11; deactivation reasons: 6176 -> 4128; animating application lifecycle event: 1
2026-07-04 17:14:41.247054-0400  localhost App[46840]: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] establishing connection to agent
2026-07-04 17:14:41.247242-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will merge in expensive resources. sync=0
2026-07-04 17:14:41.247501-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:session] [0x600002135540] Session created.
2026-07-04 17:14:41.247615-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:session] [0x600002135540] Session created from connection [0x600003d203c0]
2026-07-04 17:14:41.247696-0400  localhost App[46840]: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x102e07ee0> (6B11167E-B1D2-4EFB-9472-28332297DFCD)
2026-07-04 17:14:41.247628-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Running block to compute expensive resources
2026-07-04 17:14:41.247651-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d203c0] activating connection: mach=true listener=false peer=false name=com.apple.uiintelligencesupport.agent
2026-07-04 17:14:41.248061-0400  localhost App[46840]: (libxpc.dylib) [com.apple.xpc:session] [0x600002135540] Session activated
2026-07-04 17:14:41.247927-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will find resources for legacy assets
2026-07-04 17:14:41.249165-0400  localhost App[46840]: (CoreLocation) Created Activity ID: 0x7d5b9f0, Description: CL: CLLocationManager
2026-07-04 17:14:41.249315-0400  localhost App[46840]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLLocationManager", "event":activity, "_cmd":onClientEventRegistration:, "self":"0x6000000088e0", "clientKey":iai.elizaos.app:}
